uid,date,filename,start,duration,A/C,behavior,code,M/F,appearance
352,12월 4일,01_20221204160000_part1,1246880,3440,Child,상호작용시도,Gesture,Male,"파란색 상의, 흰색 조끼, 검은색 바지"
352,12월 4일,01_20221204160000_part1,1247200,0,Child,상호작용시도,None,Male,"파란색 상의, 흰색 조끼, 검은색 바지"
352,12월 4일,01_20221204160000_part1,1250320,3360,Child,상호작용시도,None,Male,"파란색 상의, 흰색 조끼, 검은색 바지"
353,12월 4일,01_20221204160000_part1,547680,14560,Adult,물리적거리,Pass,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,609080,10560,Adult,물리적거리,Approach,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,619640,8720,Adult,상호작용시도,None,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,628360,3200,Adult,물리적거리,Approach,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,631560,5200,Adult,상호작용시도,None,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,636760,4720,Adult,상호작용시도,Gesture,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,641480,12960,Adult,상호작용시도,None,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,654440,17600,Adult,상호작용시도,Touch,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,689880,5280,Adult,상호작용시도,None,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,695160,2880,Adult,상호작용시도,Touch,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,698040,44880,Adult,상호작용시도,None,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,742920,3840,Adult,상호작용시도,Touch,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,746760,16080,Adult,상호작용시도,None,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,1071520,4320,Adult,물리적거리,Approach,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,1075840,3760,Adult,상호작용시도,None,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,1079600,3920,Adult,상호작용시도,Touch,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,1083520,8640,Adult,상호작용시도,None,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,1092160,2080,Adult,상호작용시도,Gesture,Female,"파란색 가방, 흰색 상의, 검은색 바지"
353,12월 4일,01_20221204160000_part1,1094240,7040,Adult,상호작용시도,None,Female,"파란색 가방, 흰색 상의, 검은색 바지"
